order_id,customer_id,order_date,promotion_id,order_status,shipping_revenue
O0009818,C001940,2026-06-01,PROMO_LATE,Completed,9.99
O0009819,C002081,2026-06-01,,Completed,0.0
O0009820,C001891,2026-06-01,PROMO_LATE,Completed,6.99
O0009821,C000725,2026-06-01,,Completed,0.0
O0009822,C001815,2026-06-01,,Completed,0.0
O0009823,C000486,2026-06-01,PROMO_LATE,Completed,0.0
O0009824,C001930,2026-06-01,PROMO_LATE,Completed,0.0
O0009825,C000877,2026-06-01,,Completed,0.0
O0009826,C000025,2026-06-01,,Completed,9.99
O0009827,C000546,2026-06-01,PROMO_LATE,Completed,0.0
O0009828,C002436,2026-06-01,PROMO_LATE,Completed,4.99
O0009829,C000362,2026-06-01,PROMO_LATE,Completed,0.0
O0009830,C000194,2026-06-01,,Completed,0.0
O0009831,C000831,2026-06-01,PROMO_LATE,Completed,4.99
O0009832,C000876,2026-06-01,,Completed,4.99
O0009833,C001403,2026-06-01,,Completed,0.0
O0009834,C000138,2026-06-01,,Completed,4.99
O0009835,C001525,2026-06-01,,Completed,0.0
O0009836,C000506,2026-06-01,PROMO_LATE,Completed,6.99
O0009837,C000672,2026-06-01,,Completed,9.99
O0009838,C002470,2026-06-01,PROMO_LATE,Completed,4.99
O0009839,C000778,2026-06-01,,Completed,0.0
O0009840,C001752,2026-06-01,,Completed,0.0
O0009841,C001932,2026-06-01,,Completed,4.99
O0009842,C002168,2026-06-01,,Completed,6.99
O0009843,C000601,2026-06-01,PROMO_LATE,Completed,4.99
O0009844,C000122,2026-06-01,PROMO_LATE,Completed,0.0
O0009845,C001332,2026-06-01,PROMO_LATE,Completed,9.99
O0009846,C000579,2026-06-01,PROMO_LATE,Completed,9.99
O0009847,C000396,2026-06-01,,Completed,0.0
O0009848,C000206,2026-06-01,,Completed,0.0
O0009849,C000042,2026-06-01,PROMO_LATE,Completed,0.0
O0009850,C002483,2026-06-01,PROMO_LATE,Completed,0.0
O0009851,C002030,2026-06-01,PROMO_LATE,Completed,0.0
O0009852,C000658,2026-06-01,PROMO_LATE,Completed,0.0
O0009853,C000789,2026-06-01,,Completed,0.0
O0009854,C000716,2026-06-01,PROMO_LATE,Completed,0.0
O0009855,C001429,2026-06-01,,Completed,0.0
O0009856,C000465,2026-06-01,,Completed,0.0
O0009857,C002131,2026-06-01,,Completed,0.0
O0009858,C000327,2026-06-01,PROMO_LATE,Completed,0.0
O0009859,C000509,2026-06-01,,Completed,0.0
O0009860,C001031,2026-06-01,,Completed,0.0
O0009861,C001582,2026-06-01,PROMO_LATE,Completed,0.0
O0009862,C001316,2026-06-01,,Completed,4.99
O0009863,C002445,2026-06-01,,Completed,0.0
O0009864,C002107,2026-06-01,,Completed,9.99
O0009865,C001950,2026-06-01,,Completed,4.99
O0009866,C001687,2026-06-01,PROMO_LATE,Completed,0.0
O0009867,C000137,2026-06-01,,Completed,9.99
O0009868,C002187,2026-06-01,,Completed,0.0
O0009869,C001743,2026-06-01,PROMO_LATE,Completed,0.0
O0009870,C000204,2026-06-01,,Completed,0.0
O0009871,C000099,2026-06-01,,Completed,0.0
O0009872,C001213,2026-06-01,,Completed,4.99
O0009873,C002476,2026-06-01,,Completed,0.0
O0009874,C001459,2026-06-01,,Completed,0.0
O0009875,C000368,2026-06-01,,Completed,0.0
O0009876,C001363,2026-06-01,,Completed,0.0
O0009877,C000160,2026-06-01,,Completed,0.0
O0009878,C001267,2026-06-01,,Completed,0.0
O0009879,C000666,2026-06-01,,Completed,0.0
O0009880,C001299,2026-06-01,PROMO_LATE,Completed,0.0
O0009881,C001045,2026-06-01,PROMO_LATE,Completed,6.99
O0009882,C000613,2026-06-01,PROMO_LATE,Completed,4.99
O0009883,C001839,2026-06-01,,Completed,0.0
O0009884,C002367,2026-06-01,,Completed,0.0
O0009885,C002408,2026-06-02,PROMO_LATE,Completed,4.99
O0009886,C002194,2026-06-02,,Completed,0.0
O0009887,C000359,2026-06-02,,Completed,9.99
O0009888,C000478,2026-06-02,PROMO_LATE,Completed,0.0
O0009889,C001706,2026-06-02,,Completed,9.99
O0009890,C000409,2026-06-02,PROMO_LATE,Completed,0.0
O0009891,C002121,2026-06-02,,Completed,0.0
O0009892,C001697,2026-06-02,PROMO_LATE,Completed,6.99
O0009893,C001007,2026-06-02,,Completed,0.0
O0009894,C000397,2026-06-02,,Completed,0.0
O0009895,C002184,2026-06-02,PROMO_LATE,Completed,0.0
O0009896,C002276,2026-06-02,,Completed,0.0
O0009897,C001416,2026-06-02,,Completed,4.99
O0009898,C000392,2026-06-02,PROMO_LATE,Completed,6.99
O0009899,C000742,2026-06-02,,Completed,0.0
O0009900,C001128,2026-06-02,,Completed,9.99
O0009901,C001882,2026-06-02,,Completed,0.0
O0009902,C001428,2026-06-02,PROMO_LATE,Completed,0.0
O0009903,C001679,2026-06-02,,Completed,4.99
O0009904,C001482,2026-06-02,,Completed,0.0
O0009905,C001044,2026-06-02,,Completed,0.0
O0009906,C000127,2026-06-02,PROMO_LATE,Completed,6.99
O0009907,C002098,2026-06-02,,Completed,9.99
O0009908,C001000,2026-06-02,PROMO_LATE,Completed,9.99
O0009909,C001756,2026-06-02,,Completed,6.99
O0009910,C000189,2026-06-02,PROMO_LATE,Completed,6.99
O0009911,C000381,2026-06-02,,Completed,0.0
O0009912,C000302,2026-06-02,,Completed,0.0
O0009913,C002374,2026-06-02,,Completed,6.99
O0009914,C001375,2026-06-02,,Completed,0.0
O0009915,C000656,2026-06-02,,Completed,9.99
O0009916,C001429,2026-06-02,PROMO_LATE,Completed,0.0
O0009917,C001390,2026-06-02,PROMO_LATE,Completed,4.99
O0009918,C001226,2026-06-02,,Completed,6.99
O0009919,C002417,2026-06-02,PROMO_LATE,Completed,9.99
O0009920,C001248,2026-06-02,PROMO_LATE,Completed,9.99
O0009921,C001612,2026-06-02,,Completed,0.0
O0009922,C000412,2026-06-02,,Completed,0.0
O0009923,C000064,2026-06-02,,Completed,0.0
O0009924,C002047,2026-06-02,PROMO_LATE,Completed,9.99
O0009925,C000483,2026-06-02,,Completed,0.0
O0009926,C000013,2026-06-02,,Completed,4.99
O0009927,C001100,2026-06-02,,Completed,0.0
O0009928,C002228,2026-06-02,PROMO_LATE,Completed,9.99
O0009929,C001453,2026-06-02,,Completed,0.0
O0009930,C002423,2026-06-02,,Completed,9.99
O0009931,C000599,2026-06-02,PROMO_LATE,Completed,6.99
O0009932,C002363,2026-06-02,,Completed,4.99
O0009933,C001047,2026-06-02,,Completed,6.99
O0009934,C001102,2026-06-02,,Completed,9.99
O0009935,C001663,2026-06-02,,Completed,9.99
O0009936,C000136,2026-06-02,,Completed,0.0
O0009937,C002179,2026-06-02,,Completed,0.0
O0009938,C001174,2026-06-02,,Completed,0.0
O0009939,C001168,2026-06-02,,Completed,4.99
O0009940,C001281,2026-06-02,,Completed,0.0
O0009941,C001967,2026-06-02,,Completed,0.0
O0009942,C000564,2026-06-02,PROMO_LATE,Completed,4.99
O0009943,C000622,2026-06-02,,Completed,9.99
O0009944,C000702,2026-06-02,,Completed,0.0
O0009945,C000022,2026-06-02,,Completed,0.0
O0009946,C000152,2026-06-02,PROMO_LATE,Completed,0.0
O0009947,C002431,2026-06-02,PROMO_LATE,Completed,9.99
O0009948,C001381,2026-06-02,,Completed,9.99
O0009949,C001116,2026-06-02,,Completed,6.99
O0009950,C000564,2026-06-02,,Completed,0.0
O0009951,C001853,2026-06-02,,Completed,0.0
O0009952,C000307,2026-06-02,PROMO_LATE,Completed,0.0
O0009953,C000460,2026-06-02,PROMO_LATE,Completed,4.99
O0009954,C001482,2026-06-02,,Completed,0.0
O0009955,C002415,2026-06-02,,Completed,4.99
O0009956,C001059,2026-06-02,PROMO_LATE,Completed,0.0
O0009957,C001074,2026-06-02,,Completed,0.0
O0009958,C002121,2026-06-02,,Completed,9.99
O0009959,C000052,2026-06-02,,Completed,6.99
O0009960,C001477,2026-06-02,,Completed,9.99
O0009961,C001477,2026-06-02,PROMO_LATE,Completed,0.0
O0009962,C001729,2026-06-02,PROMO_LATE,Completed,6.99
O0009963,C002064,2026-06-02,PROMO_LATE,Completed,0.0
O0009964,C002417,2026-06-02,,Completed,0.0
O0009965,C001309,2026-06-02,,Completed,0.0
O0009966,C000350,2026-06-02,,Completed,0.0
O0009967,C002276,2026-06-02,,Completed,4.99
O0009968,C001177,2026-06-02,,Completed,0.0
O0009969,C000894,2026-06-02,,Completed,0.0
O0009970,C001424,2026-06-02,,Completed,0.0
O0009971,C002302,2026-06-02,PROMO_LATE,Completed,0.0
O0009972,C000528,2026-06-02,,Completed,0.0
O0009973,C000362,2026-06-02,PROMO_LATE,Completed,9.99
O0009974,C000078,2026-06-02,PROMO_LATE,Completed,0.0
O0009975,C001502,2026-06-03,,Completed,6.99
O0009976,C001656,2026-06-03,,Completed,6.99
O0009977,C001268,2026-06-03,,Completed,6.99
O0009978,C002045,2026-06-03,,Completed,6.99
O0009979,C001702,2026-06-03,,Completed,6.99
O0009980,C001543,2026-06-03,PROMO_LATE,Completed,0.0
O0009981,C000790,2026-06-03,,Completed,4.99
O0009982,C002186,2026-06-03,PROMO_LATE,Completed,6.99
O0009983,C001664,2026-06-03,,Completed,0.0
O0009984,C000653,2026-06-03,,Completed,0.0
O0009985,C002410,2026-06-03,PROMO_LATE,Completed,4.99
O0009986,C000119,2026-06-03,,Completed,4.99
O0009987,C001849,2026-06-03,,Completed,0.0
O0009988,C000480,2026-06-03,,Completed,9.99
O0009989,C001300,2026-06-03,,Completed,0.0
O0009990,C000589,2026-06-03,,Completed,0.0
O0009991,C000081,2026-06-03,,Completed,4.99
O0009992,C002261,2026-06-03,PROMO_LATE,Completed,6.99
O0009993,C000695,2026-06-03,PROMO_LATE,Completed,6.99
O0009994,C002292,2026-06-03,PROMO_LATE,Completed,9.99
O0009995,C000929,2026-06-03,,Completed,0.0
O0009996,C000889,2026-06-03,PROMO_LATE,Completed,4.99
O0009997,C000111,2026-06-03,,Completed,4.99
O0009998,C001702,2026-06-03,PROMO_LATE,Completed,0.0
O0009999,C000144,2026-06-03,PROMO_LATE,Completed,0.0
O0010000,C001298,2026-06-03,,Completed,4.99
O0010001,C001453,2026-06-03,,Completed,4.99
O0010002,C001354,2026-06-03,,Completed,4.99
O0010003,C000214,2026-06-03,,Completed,0.0
O0010004,C001017,2026-06-03,PROMO_LATE,Completed,0.0
O0010005,C000362,2026-06-03,,Completed,9.99
O0010006,C001403,2026-06-03,,Completed,0.0
O0010007,C000048,2026-06-03,,Completed,6.99
O0010008,C002227,2026-06-03,,Completed,0.0
O0010009,C001389,2026-06-03,PROMO_LATE,Completed,0.0
O0010010,C000187,2026-06-03,PROMO_LATE,Completed,6.99
O0010011,C001092,2026-06-03,,Completed,0.0
O0010012,C001808,2026-06-03,,Completed,9.99
O0010013,C000833,2026-06-03,,Completed,4.99
O0010014,C001978,2026-06-03,,Completed,0.0
O0010015,C002408,2026-06-03,PROMO_LATE,Completed,0.0
O0010016,C000781,2026-06-03,,Completed,0.0
O0010017,C001303,2026-06-03,,Completed,6.99
O0010018,C001829,2026-06-03,,Completed,0.0
O0010019,C000821,2026-06-03,,Completed,0.0
O0010020,C002052,2026-06-03,,Completed,0.0
O0010021,C000113,2026-06-03,,Completed,0.0
O0010022,C001065,2026-06-03,PROMO_LATE,Completed,9.99
O0010023,C000047,2026-06-03,PROMO_LATE,Completed,0.0
O0010024,C000856,2026-06-03,PROMO_LATE,Completed,4.99
O0010025,C002353,2026-06-03,PROMO_LATE,Completed,9.99
O0010026,C000565,2026-06-03,,Completed,0.0
O0010027,C001130,2026-06-03,,Completed,0.0
O0010028,C002362,2026-06-03,,Completed,0.0
O0010029,C000751,2026-06-03,,Completed,0.0
O0010030,C002220,2026-06-03,,Completed,0.0
O0010031,C001995,2026-06-03,,Completed,0.0
O0010032,C002030,2026-06-03,PROMO_LATE,Completed,9.99
O0010033,C002339,2026-06-03,,Completed,0.0
O0010034,C002460,2026-06-03,,Completed,0.0
O0010035,C000246,2026-06-03,PROMO_LATE,Completed,0.0
O0010036,C002074,2026-06-03,,Completed,6.99
O0010037,C000555,2026-06-03,,Completed,0.0
O0010038,C000325,2026-06-03,PROMO_LATE,Completed,0.0
O0010039,C001856,2026-06-03,,Completed,4.99
O0010040,C001793,2026-06-03,,Completed,6.99
O0010041,C000344,2026-06-03,,Completed,9.99
O0010042,C000373,2026-06-03,,Completed,9.99
O0010043,C000272,2026-06-03,,Completed,6.99
O0010044,C000132,2026-06-03,PROMO_LATE,Completed,9.99
O0010045,C001815,2026-06-03,PROMO_LATE,Completed,4.99
O0010046,C000778,2026-06-03,PROMO_LATE,Completed,9.99
O0010047,C002282,2026-06-03,,Completed,0.0
O0010048,C000213,2026-06-03,,Completed,0.0
O0010049,C000824,2026-06-03,,Completed,6.99
O0010050,C001352,2026-06-03,,Completed,6.99
O0010051,C002344,2026-06-03,,Completed,0.0
O0010052,C002213,2026-06-03,,Completed,9.99
O0010053,C002471,2026-06-03,PROMO_LATE,Completed,0.0
O0010054,C001164,2026-06-03,PROMO_LATE,Completed,0.0
O0010055,C001697,2026-06-03,PROMO_LATE,Completed,0.0
O0010056,C000212,2026-06-03,,Completed,0.0
O0010057,C001717,2026-06-03,,Completed,0.0
O0010058,C000213,2026-06-03,,Completed,0.0
O0010059,C000348,2026-06-03,PROMO_LATE,Completed,9.99
O0010060,C001662,2026-06-04,,Completed,6.99
O0010061,C002009,2026-06-04,,Completed,0.0
O0010062,C001027,2026-06-04,,Completed,6.99
O0010063,C000033,2026-06-04,PROMO_LATE,Completed,6.99
O0010064,C002424,2026-06-04,PROMO_LATE,Completed,4.99
O0010065,C002373,2026-06-04,,Completed,0.0
O0010066,C002013,2026-06-04,PROMO_LATE,Completed,0.0
O0010067,C000753,2026-06-04,PROMO_LATE,Completed,4.99
O0010068,C001202,2026-06-04,PROMO_LATE,Completed,6.99
O0010069,C002095,2026-06-04,,Completed,0.0
O0010070,C002331,2026-06-04,,Completed,0.0
O0010071,C001923,2026-06-04,,Completed,0.0
O0010072,C000078,2026-06-04,PROMO_LATE,Completed,0.0
O0010073,C000603,2026-06-04,PROMO_LATE,Completed,0.0
O0010074,C002098,2026-06-04,,Completed,0.0
O0010075,C000086,2026-06-04,,Completed,0.0
O0010076,C000885,2026-06-04,PROMO_LATE,Completed,0.0
O0010077,C002477,2026-06-04,,Completed,0.0
O0010078,C000833,2026-06-04,,Completed,4.99
O0010079,C002288,2026-06-04,,Completed,0.0
O0010080,C000627,2026-06-04,,Completed,0.0
O0010081,C001418,2026-06-04,,Completed,6.99
O0010082,C001246,2026-06-04,,Completed,6.99
O0010083,C000446,2026-06-04,,Completed,0.0
O0010084,C000846,2026-06-04,,Completed,0.0
O0010085,C001617,2026-06-04,,Completed,4.99
O0010086,C001930,2026-06-04,,Completed,0.0
O0010087,C001361,2026-06-04,,Completed,0.0
O0010088,C000327,2026-06-04,,Completed,0.0
O0010089,C000166,2026-06-04,PROMO_LATE,Completed,0.0
O0010090,C000894,2026-06-04,,Completed,4.99
O0010091,C001077,2026-06-04,PROMO_LATE,Completed,9.99
O0010092,C002279,2026-06-04,PROMO_LATE,Completed,0.0
O0010093,C000205,2026-06-04,PROMO_LATE,Completed,0.0
O0010094,C002243,2026-06-04,,Completed,9.99
O0010095,C001063,2026-06-04,,Completed,9.99
O0010096,C000877,2026-06-04,,Completed,4.99
O0010097,C000384,2026-06-04,,Completed,0.0
O0010098,C001969,2026-06-04,PROMO_LATE,Completed,0.0
O0010099,C001726,2026-06-04,PROMO_LATE,Completed,0.0
O0010100,C000756,2026-06-04,,Completed,0.0
O0010101,C001382,2026-06-04,,Completed,6.99
O0010102,C001013,2026-06-04,,Completed,0.0
O0010103,C001623,2026-06-04,,Completed,0.0
O0010104,C001000,2026-06-04,,Completed,9.99
O0010105,C001024,2026-06-04,,Completed,0.0
O0010106,C000771,2026-06-04,,Completed,0.0
O0010107,C000032,2026-06-04,,Completed,0.0
O0010108,C002180,2026-06-04,,Completed,4.99
O0010109,C002096,2026-06-04,PROMO_LATE,Completed,4.99
O0010110,C000885,2026-06-04,,Completed,9.99
O0010111,C001774,2026-06-04,,Completed,0.0
O0010112,C000212,2026-06-04,,Completed,6.99
O0010113,C001071,2026-06-04,,Completed,6.99
O0010114,C000151,2026-06-04,,Completed,9.99
O0010115,C000419,2026-06-04,PROMO_LATE,Completed,6.99
O0010116,C000287,2026-06-04,,Completed,0.0
O0010117,C002019,2026-06-04,,Completed,0.0
O0010118,C000272,2026-06-04,PROMO_LATE,Completed,0.0
O0010119,C000006,2026-06-04,,Completed,6.99
O0010120,C001814,2026-06-04,,Completed,6.99
O0010121,C002141,2026-06-05,,Completed,0.0
O0010122,C000230,2026-06-05,,Completed,0.0
O0010123,C002480,2026-06-05,PROMO_LATE,Completed,0.0
O0010124,C000016,2026-06-05,,Completed,0.0
O0010125,C000078,2026-06-05,PROMO_LATE,Completed,0.0
O0010126,C000452,2026-06-05,,Completed,0.0
O0010127,C000994,2026-06-05,,Completed,0.0
O0010128,C000524,2026-06-05,,Completed,0.0
O0010129,C000719,2026-06-05,,Completed,0.0
O0010130,C001213,2026-06-05,,Completed,0.0
O0010131,C002340,2026-06-05,,Completed,9.99
O0010132,C000692,2026-06-05,,Completed,6.99
O0010133,C000679,2026-06-05,,Completed,0.0
O0010134,C000141,2026-06-05,,Completed,4.99
O0010135,C001763,2026-06-05,PROMO_LATE,Completed,0.0
O0010136,C001211,2026-06-05,PROMO_LATE,Completed,4.99
O0010137,C000663,2026-06-05,PROMO_LATE,Completed,0.0
O0010138,C002125,2026-06-05,,Completed,0.0
O0010139,C002239,2026-06-05,,Completed,0.0
O0010140,C002431,2026-06-05,,Completed,0.0
O0010141,C002184,2026-06-05,,Completed,0.0
O0010142,C001330,2026-06-05,,Completed,0.0
O0010143,C001909,2026-06-05,PROMO_LATE,Completed,0.0
O0010144,C002168,2026-06-05,,Completed,9.99
O0010145,C000362,2026-06-05,,Completed,0.0
O0010146,C000379,2026-06-05,,Completed,0.0
O0010147,C001044,2026-06-05,,Completed,6.99
O0010148,C000826,2026-06-05,,Completed,0.0
O0010149,C000490,2026-06-05,,Completed,0.0
O0010150,C000196,2026-06-05,,Completed,0.0
O0010151,C000445,2026-06-05,,Completed,0.0
O0010152,C000803,2026-06-05,,Completed,4.99
O0010153,C001580,2026-06-05,,Completed,9.99
O0010154,C000848,2026-06-05,,Completed,0.0
O0010155,C000408,2026-06-05,,Completed,0.0
O0010156,C001191,2026-06-05,PROMO_LATE,Completed,6.99
O0010157,C001912,2026-06-05,,Completed,0.0
O0010158,C000117,2026-06-05,,Completed,0.0
O0010159,C000938,2026-06-05,,Completed,0.0
O0010160,C000217,2026-06-05,,Completed,0.0
O0010161,C001274,2026-06-05,,Completed,0.0
O0010162,C000194,2026-06-05,,Completed,9.99
O0010163,C000567,2026-06-05,,Completed,0.0
O0010164,C001017,2026-06-05,,Completed,0.0
O0010165,C000960,2026-06-05,PROMO_LATE,Completed,0.0
O0010166,C000290,2026-06-05,,Completed,4.99
O0010167,C001363,2026-06-05,,Completed,0.0
O0010168,C002188,2026-06-05,,Completed,9.99
O0010169,C001624,2026-06-05,,Completed,4.99
O0010170,C001455,2026-06-05,,Completed,4.99
O0010171,C001393,2026-06-05,,Completed,9.99
O0010172,C000894,2026-06-05,,Completed,9.99
O0010173,C002231,2026-06-05,PROMO_LATE,Completed,0.0
O0010174,C002415,2026-06-05,,Completed,0.0
O0010175,C000982,2026-06-05,PROMO_LATE,Completed,9.99
O0010176,C001939,2026-06-05,PROMO_LATE,Completed,0.0
O0010177,C002431,2026-06-05,,Completed,0.0
O0010178,C000315,2026-06-05,,Completed,0.0
O0010179,C000523,2026-06-05,PROMO_LATE,Completed,9.99
O0010180,C002099,2026-06-05,,Completed,6.99
O0010181,C000546,2026-06-05,,Completed,6.99
O0010182,C002049,2026-06-05,PROMO_LATE,Completed,9.99
O0010183,C001158,2026-06-05,,Completed,9.99
O0010184,C000229,2026-06-05,,Completed,0.0
O0010185,C001568,2026-06-05,,Completed,0.0
O0010186,C000589,2026-06-05,PROMO_LATE,Completed,9.99
O0010187,C002348,2026-06-05,PROMO_LATE,Completed,0.0
O0010188,C000064,2026-06-05,,Completed,0.0
O0010189,C001298,2026-06-05,,Completed,0.0
O0010190,C000883,2026-06-05,,Completed,0.0
O0010191,C000078,2026-06-05,PROMO_LATE,Completed,0.0
O0010192,C000531,2026-06-06,PROMO_LATE,Completed,0.0
O0010193,C000713,2026-06-06,PROMO_LATE,Completed,6.99
O0010194,C001258,2026-06-06,PROMO_LATE,Completed,9.99
O0010195,C001337,2026-06-06,,Completed,9.99
O0010196,C001315,2026-06-06,,Completed,9.99
O0010197,C001781,2026-06-06,,Completed,9.99
O0010198,C000008,2026-06-06,PROMO_LATE,Completed,6.99
O0010199,C001539,2026-06-06,,Completed,0.0
O0010200,C001569,2026-06-06,,Completed,9.99
O0010201,C001070,2026-06-06,,Completed,0.0
O0010202,C000645,2026-06-06,PROMO_LATE,Completed,0.0
O0010203,C001217,2026-06-06,,Completed,0.0
O0010204,C000230,2026-06-06,,Completed,9.99
O0010205,C002290,2026-06-06,,Completed,0.0
O0010206,C000173,2026-06-06,,Completed,4.99
O0010207,C001337,2026-06-06,,Completed,6.99
O0010208,C000618,2026-06-06,,Completed,9.99
O0010209,C001144,2026-06-06,,Completed,0.0
O0010210,C001139,2026-06-06,,Completed,4.99
O0010211,C002443,2026-06-06,,Completed,0.0
O0010212,C002110,2026-06-06,PROMO_LATE,Completed,6.99
O0010213,C001525,2026-06-06,,Completed,0.0
O0010214,C000396,2026-06-06,,Completed,0.0
O0010215,C001076,2026-06-06,,Completed,0.0
O0010216,C000969,2026-06-06,,Completed,4.99
O0010217,C000787,2026-06-06,PROMO_LATE,Completed,0.0
O0010218,C001978,2026-06-06,,Completed,0.0
O0010219,C001750,2026-06-06,,Completed,0.0
O0010220,C000360,2026-06-06,,Completed,9.99
O0010221,C001578,2026-06-06,PROMO_LATE,Completed,9.99
O0010222,C002049,2026-06-06,,Completed,0.0
O0010223,C000943,2026-06-06,,Completed,0.0
O0010224,C001340,2026-06-06,,Completed,0.0
O0010225,C002173,2026-06-06,PROMO_LATE,Completed,0.0
O0010226,C000113,2026-06-06,PROMO_LATE,Completed,4.99
O0010227,C000043,2026-06-06,PROMO_LATE,Completed,4.99
O0010228,C001793,2026-06-06,PROMO_LATE,Completed,4.99
O0010229,C000887,2026-06-06,,Completed,9.99
O0010230,C001458,2026-06-06,,Completed,0.0
O0010231,C000689,2026-06-06,PROMO_LATE,Completed,6.99
O0010232,C000362,2026-06-06,,Completed,9.99
O0010233,C001970,2026-06-06,PROMO_LATE,Completed,0.0
O0010234,C001651,2026-06-06,,Completed,0.0
O0010235,C000116,2026-06-06,,Completed,0.0
O0010236,C000969,2026-06-06,,Completed,4.99
O0010237,C001973,2026-06-06,,Completed,0.0
O0010238,C001298,2026-06-06,,Completed,0.0
O0010239,C000156,2026-06-06,,Completed,0.0
O0010240,C001773,2026-06-06,,Completed,4.99
O0010241,C001223,2026-06-06,,Completed,0.0
O0010242,C002372,2026-06-06,PROMO_LATE,Completed,6.99
O0010243,C001179,2026-06-06,,Completed,6.99
O0010244,C001525,2026-06-06,,Completed,4.99
O0010245,C000174,2026-06-06,,Completed,6.99
O0010246,C000956,2026-06-06,,Completed,4.99
O0010247,C000999,2026-06-06,,Completed,6.99
O0010248,C000231,2026-06-06,,Completed,4.99
O0010249,C001192,2026-06-06,,Completed,0.0
O0010250,C001391,2026-06-06,PROMO_LATE,Completed,0.0
O0010251,C000359,2026-06-06,PROMO_LATE,Completed,9.99
O0010252,C002299,2026-06-06,,Completed,0.0
O0010253,C000402,2026-06-07,,Completed,9.99
O0010254,C000835,2026-06-07,,Completed,9.99
O0010255,C000883,2026-06-07,PROMO_LATE,Completed,0.0
O0010256,C000827,2026-06-07,,Completed,6.99
O0010257,C001492,2026-06-07,PROMO_LATE,Completed,4.99
O0010258,C000396,2026-06-07,,Completed,0.0
O0010259,C000727,2026-06-07,,Completed,6.99
O0010260,C000396,2026-06-07,,Completed,4.99
O0010261,C001354,2026-06-07,PROMO_LATE,Completed,6.99
O0010262,C001771,2026-06-07,,Completed,4.99
O0010263,C000008,2026-06-07,PROMO_LATE,Completed,0.0
O0010264,C000025,2026-06-07,,Completed,6.99
O0010265,C002141,2026-06-07,,Completed,9.99
O0010266,C001013,2026-06-07,,Completed,0.0
O0010267,C002018,2026-06-07,,Completed,4.99
O0010268,C001731,2026-06-07,PROMO_LATE,Completed,4.99
O0010269,C000706,2026-06-07,PROMO_LATE,Completed,0.0
O0010270,C000877,2026-06-07,,Completed,4.99
O0010271,C001640,2026-06-07,,Completed,0.0
O0010272,C001089,2026-06-07,,Completed,0.0
O0010273,C000160,2026-06-07,PROMO_LATE,Completed,0.0
O0010274,C002172,2026-06-07,,Completed,6.99
O0010275,C002277,2026-06-07,,Completed,4.99
O0010276,C000427,2026-06-07,,Completed,0.0
O0010277,C002267,2026-06-07,,Completed,0.0
O0010278,C001774,2026-06-07,,Completed,0.0
O0010279,C001771,2026-06-07,PROMO_LATE,Completed,9.99
O0010280,C002475,2026-06-07,,Completed,0.0
O0010281,C000586,2026-06-07,,Completed,0.0
O0010282,C002137,2026-06-07,,Completed,4.99
O0010283,C001771,2026-06-07,,Completed,0.0
O0010284,C001228,2026-06-07,,Completed,4.99
O0010285,C001290,2026-06-07,PROMO_LATE,Completed,6.99
O0010286,C001711,2026-06-07,PROMO_LATE,Completed,9.99
O0010287,C001036,2026-06-07,,Completed,0.0
O0010288,C000253,2026-06-07,,Completed,0.0
O0010289,C000912,2026-06-07,,Completed,0.0
O0010290,C002045,2026-06-07,PROMO_LATE,Completed,0.0
O0010291,C001891,2026-06-07,PROMO_LATE,Completed,6.99
O0010292,C001734,2026-06-07,,Completed,4.99
O0010293,C000654,2026-06-07,,Completed,0.0
O0010294,C001426,2026-06-07,,Completed,9.99
O0010295,C001636,2026-06-07,,Completed,0.0
O0010296,C001819,2026-06-07,PROMO_LATE,Completed,6.99
O0010297,C001102,2026-06-07,PROMO_LATE,Completed,6.99
O0010298,C000038,2026-06-07,,Completed,6.99
O0010299,C000154,2026-06-07,,Completed,0.0
O0010300,C002392,2026-06-07,PROMO_LATE,Completed,6.99
O0010301,C000361,2026-06-07,PROMO_LATE,Completed,0.0
O0010302,C002493,2026-06-07,PROMO_LATE,Completed,6.99
O0010303,C001295,2026-06-07,,Completed,0.0
O0010304,C001669,2026-06-07,PROMO_LATE,Completed,6.99
O0010305,C002049,2026-06-07,,Completed,0.0
O0010306,C001547,2026-06-07,,Completed,6.99
O0010307,C002339,2026-06-07,PROMO_LATE,Completed,4.99
O0010308,C000796,2026-06-07,,Completed,0.0
O0010309,C001671,2026-06-07,,Completed,6.99
O0010310,C002484,2026-06-07,,Completed,9.99
O0010311,C000087,2026-06-07,,Completed,0.0
O0010312,C002234,2026-06-07,,Completed,6.99
O0010313,C000215,2026-06-07,,Completed,0.0
O0010314,C002262,2026-06-07,,Completed,9.99
O0010315,C000392,2026-06-07,PROMO_LATE,Completed,4.99
O0010316,C002276,2026-06-07,,Completed,0.0
O0010317,C001683,2026-06-07,,Completed,0.0
O0010318,C000029,2026-06-07,PROMO_LATE,Completed,6.99
O0010319,C001136,2026-06-07,,Completed,0.0
O0010320,C002081,2026-06-07,,Completed,0.0
O0010321,C001357,2026-06-07,,Completed,9.99
O0010322,C001335,2026-06-07,,Completed,0.0
O0010323,C002243,2026-06-07,,Completed,4.99
O0010324,C002031,2026-06-07,,Completed,0.0
O0010325,C000564,2026-06-08,,Completed,4.99
O0010326,C000765,2026-06-08,,Completed,6.99
