order_item_id,order_id,product_id,quantity,unit_price,discount_amount
OI00018638,O0010651,P0019,1,659.58,0.0
OI00018639,O0010652,P0034,1,414.05,0.0
OI00018640,O0010653,P0012,1,28.66,0.0
OI00018641,O0010654,P0054,1,138.79,0.0
OI00018642,O0010655,P0013,2,101.99,0.0
OI00018643,O0010655,P0038,1,267.52,0.0
OI00018644,O0010655,P0006,2,123.19,0.0
OI00018645,O0010656,P0022,1,330.98,38.05
OI00018646,O0010657,P0029,2,285.36,0.0
OI00018647,O0010657,P0001,1,148.06,0.0
OI00018648,O0010658,P0019,1,688.99,0.0
OI00018649,O0010659,P0021,1,80.75,0.0
OI00018650,O0010659,P0016,1,127.34,0.0
OI00018651,O0010659,P0045,1,148.46,0.0
OI00018652,O0010660,P0035,1,288.91,0.0
OI00018653,O0010661,P0049,1,143.42,0.0
OI00018654,O0010661,P0047,1,70.76,0.0
OI00018655,O0010662,P0003,2,81.65,0.0
OI00018656,O0010663,P0027,1,635.13,94.28
OI00018657,O0010663,P0058,1,50.77,7.39
OI00018658,O0010663,P0023,1,118.53,17.85
OI00018659,O0010664,P0020,2,681.12,0.0
OI00018660,O0010665,P0005,1,68.27,0.0
OI00018661,O0010665,P0015,1,61.84,0.0
OI00018662,O0010665,P0022,1,328.12,0.0
OI00018663,O0010666,P0040,2,471.61,0.0
OI00018664,O0010666,P0016,1,122.88,0.0
OI00018665,O0010667,P0020,1,692.83,0.0
OI00018666,O0010667,P0002,1,80.48,0.0
OI00018667,O0010668,P0046,1,19.16,3.23
OI00018668,O0010669,P0016,1,127.21,0.0
OI00018669,O0010669,P0040,1,473.2,0.0
OI00018670,O0010670,P0045,1,152.3,0.0
OI00018671,O0010670,P0056,2,377.64,0.0
OI00018672,O0010671,P0020,1,663.14,55.29
OI00018673,O0010672,P0060,1,450.38,0.0
OI00018674,O0010672,P0054,1,135.84,0.0
OI00018675,O0010672,P0038,2,260.77,0.0
OI00018676,O0010672,P0028,1,320.94,0.0
OI00018677,O0010673,P0019,1,675.15,98.24
OI00018678,O0010673,P0011,2,144.57,41.12
OI00018679,O0010674,P0043,1,45.19,0.0
OI00018680,O0010675,P0005,2,68.72,0.0
OI00018681,O0010675,P0045,1,153.2,0.0
OI00018682,O0010675,P0056,1,373.94,0.0
OI00018683,O0010675,P0054,1,135.9,0.0
OI00018684,O0010675,P0047,2,68.41,0.0
OI00018685,O0010676,P0007,1,109.62,0.0
OI00018686,O0010676,P0043,1,45.33,0.0
OI00018687,O0010677,P0011,1,138.7,23.14
OI00018688,O0010677,P0020,1,684.29,62.83
OI00018689,O0010677,P0040,1,466.57,46.43
OI00018690,O0010678,P0002,1,83.68,10.86
OI00018691,O0010678,P0029,2,298.92,82.73
OI00018692,O0010679,P0038,1,269.51,0.0
OI00018693,O0010680,P0028,1,327.05,0.0
OI00018694,O0010681,P0023,1,122.76,0.0
OI00018695,O0010681,P0016,1,124.27,0.0
OI00018696,O0010682,P0013,1,103.32,0.0
OI00018697,O0010683,P0026,1,86.18,0.0
OI00018698,O0010684,P0009,2,112.03,23.36
OI00018699,O0010684,P0039,1,322.2,30.55
OI00018700,O0010684,P0060,1,436.74,63.47
OI00018701,O0010685,P0014,1,137.52,0.0
OI00018702,O0010686,P0024,1,772.82,0.0
OI00018703,O0010687,P0029,1,296.48,23.18
OI00018704,O0010688,P0038,1,273.01,0.0
OI00018705,O0010688,P0002,1,81.42,0.0
OI00018706,O0010689,P0013,1,103.46,0.0
OI00018707,O0010689,P0055,1,145.04,0.0
OI00018708,O0010689,P0016,1,122.16,0.0
OI00018709,O0010690,P0046,1,18.83,0.0
OI00018710,O0010690,P0003,1,83.48,0.0
OI00018711,O0010691,P0003,1,80.44,0.0
OI00018712,O0010691,P0006,1,126.83,0.0
OI00018713,O0010692,P0038,1,270.33,24.3
OI00018714,O0010692,P0006,1,124.02,12.43
OI00018715,O0010693,P0030,1,255.55,0.0
OI00018716,O0010694,P0045,1,146.55,22.98
OI00018717,O0010695,P0041,1,30.49,4.12
OI00018718,O0010695,P0049,1,142.47,21.61
OI00018719,O0010696,P0059,1,62.35,0.0
OI00018720,O0010697,P0003,2,82.92,8.76
OI00018721,O0010697,P0043,1,46.59,7.65
OI00018722,O0010697,P0030,1,252.56,32.07
OI00018723,O0010698,P0059,1,62.52,0.0
OI00018724,O0010699,P0056,1,372.29,0.0
OI00018725,O0010699,P0003,2,83.71,0.0
OI00018726,O0010700,P0045,1,146.99,26.13
OI00018727,O0010700,P0056,1,380.31,49.22
OI00018728,O0010701,P0049,1,140.21,0.0
OI00018729,O0010701,P0016,1,120.64,0.0
OI00018730,O0010702,P0006,1,121.28,0.0
OI00018731,O0010702,P0023,2,120.73,0.0
OI00018732,O0010703,P0006,2,123.93,22.45
OI00018733,O0010704,P0046,1,19.35,0.0
OI00018734,O0010704,P0047,1,70.44,0.0
OI00018735,O0010705,P0014,1,136.15,0.0
OI00018736,O0010706,P0036,2,193.64,59.76
OI00018737,O0010706,P0005,1,65.22,6.42
OI00018738,O0010707,P0024,1,794.94,0.0
OI00018739,O0010708,P0044,1,54.32,2.54
OI00018740,O0010709,P0006,1,128.11,0.0
OI00018741,O0010709,P0005,2,68.21,0.0
OI00018742,O0010710,P0006,1,128.06,0.0
OI00018743,O0010711,P0024,1,805.06,0.0
OI00018744,O0010711,P0047,1,68.12,0.0
OI00018745,O0010712,P0004,1,76.79,0.0
OI00018746,O0010712,P0022,2,340.61,0.0
OI00018747,O0010712,P0048,1,91.9,0.0
OI00018748,O0010713,P0029,1,296.18,0.0
OI00018749,O0010713,P0019,1,690.83,0.0
OI00018750,O0010713,P0042,1,132.9,0.0
OI00018751,O0010714,P0059,1,63.71,0.0
OI00018752,O0010715,P0046,2,18.79,0.0
OI00018753,O0010715,P0003,1,81.04,0.0
OI00018754,O0010716,P0045,1,152.08,15.88
OI00018755,O0010717,P0053,1,522.59,48.67
OI00018756,O0010717,P0008,1,89.21,15.11
OI00018757,O0010718,P0045,1,148.96,0.0
OI00018758,O0010718,P0038,1,272.77,0.0
OI00018759,O0010719,P0005,1,68.75,9.93
OI00018760,O0010720,P0006,1,126.31,0.0
OI00018761,O0010720,P0045,1,148.45,0.0
OI00018762,O0010721,P0003,1,79.51,0.0
OI00018763,O0010721,P0043,1,46.23,0.0
OI00018764,O0010722,P0001,1,144.24,0.0
OI00018765,O0010723,P0038,1,269.71,0.0
OI00018766,O0010724,P0007,1,111.23,17.31
OI00018767,O0010724,P0040,1,487.34,77.67
OI00018768,O0010724,P0050,1,14.02,0.84
OI00018769,O0010724,P0019,2,682.51,219.94
OI00018770,O0010724,P0043,1,44.87,2.92
OI00018771,O0010725,P0041,1,30.57,0.0
OI00018772,O0010726,P0015,1,63.14,0.0
OI00018773,O0010726,P0004,1,76.08,0.0
OI00018774,O0010727,P0060,1,438.54,36.81
OI00018775,O0010727,P0006,1,124.12,14.7
OI00018776,O0010727,P0050,1,14.48,1.84
OI00018777,O0010728,P0019,1,681.84,0.0
OI00018778,O0010728,P0005,1,68.4,0.0
OI00018779,O0010729,P0002,1,83.41,0.0
OI00018780,O0010729,P0060,1,441.72,0.0
OI00018781,O0010730,P0034,2,420.48,90.47
OI00018782,O0010731,P0033,1,422.61,40.11
OI00018783,O0010731,P0059,1,63.03,10.9
OI00018784,O0010732,P0031,1,28.23,0.0
OI00018785,O0010732,P0042,1,128.56,0.0
OI00018786,O0010732,P0048,1,90.74,0.0
OI00018787,O0010733,P0032,1,407.45,65.93
OI00018788,O0010733,P0038,2,267.03,54.4
OI00018789,O0010734,P0038,1,261.97,24.47
OI00018790,O0010734,P0021,1,84.93,6.81
OI00018791,O0010734,P0027,1,646.86,72.01
OI00018792,O0010735,P0018,1,359.42,27.4
OI00018793,O0010735,P0010,1,163.12,15.94
OI00018794,O0010736,P0023,1,118.68,0.0
OI00018795,O0010737,P0003,1,80.05,6.57
OI00018796,O0010738,P0034,1,424.78,76.02
OI00018797,O0010739,P0057,1,162.76,0.0
OI00018798,O0010739,P0003,1,82.02,0.0
OI00018799,O0010740,P0006,1,127.12,0.0
OI00018800,O0010740,P0037,1,66.07,0.0
OI00018801,O0010741,P0033,1,419.72,0.0
OI00018802,O0010741,P0023,2,123.68,0.0
OI00018803,O0010742,P0025,2,605.83,0.0
OI00018804,O0010742,P0054,1,138.0,0.0
OI00018805,O0010742,P0021,1,81.75,0.0
OI00018806,O0010743,P0049,1,140.32,21.84
OI00018807,O0010744,P0003,2,80.47,0.0
OI00018808,O0010745,P0047,1,68.78,0.0
OI00018809,O0010746,P0006,1,121.44,19.56
OI00018810,O0010746,P0049,1,145.5,13.03
OI00018811,O0010747,P0006,1,123.97,0.0
OI00018812,O0010747,P0003,1,80.66,0.0
OI00018813,O0010748,P0054,1,139.95,19.89
OI00018814,O0010748,P0032,1,403.85,41.52
OI00018815,O0010749,P0043,1,45.5,0.0
OI00018816,O0010750,P0038,1,273.73,0.0
OI00018817,O0010751,P0014,1,137.19,0.0
OI00018818,O0010751,P0019,1,661.92,0.0
OI00018819,O0010751,P0034,2,416.28,0.0
OI00018820,O0010752,P0016,1,126.8,0.0
OI00018821,O0010752,P0044,1,54.69,0.0
OI00018822,O0010753,P0023,1,119.79,17.11
OI00018823,O0010753,P0017,1,153.69,25.57
OI00018824,O0010754,P0060,1,459.68,27.27
OI00018825,O0010754,P0020,1,684.88,98.46
OI00018826,O0010755,P0001,1,143.71,0.0
OI00018827,O0010756,P0019,1,676.67,98.76
OI00018828,O0010756,P0008,1,85.68,12.1
OI00018829,O0010757,P0045,1,153.73,11.97
OI00018830,O0010757,P0001,1,148.74,14.11
OI00018831,O0010757,P0046,2,18.68,6.57
OI00018832,O0010758,P0006,1,123.99,7.43
OI00018833,O0010758,P0050,1,13.86,2.2
OI00018834,O0010758,P0015,1,61.96,9.77
OI00018835,O0010759,P0016,1,126.23,0.0
OI00018836,O0010759,P0022,1,338.08,0.0
OI00018837,O0010759,P0038,1,262.83,0.0
OI00018838,O0010760,P0043,2,45.49,9.42
OI00018839,O0010761,P0029,1,300.03,51.02
OI00018840,O0010762,P0005,1,66.28,0.0
OI00018841,O0010762,P0003,1,82.38,0.0
OI00018842,O0010763,P0041,1,30.71,0.0
OI00018843,O0010764,P0003,1,83.25,0.0
OI00018844,O0010764,P0057,2,163.91,0.0
OI00018845,O0010765,P0049,1,145.34,23.99
OI00018846,O0010766,P0006,1,124.68,0.0
OI00018847,O0010767,P0042,1,130.7,20.37
OI00018848,O0010768,P0056,1,366.21,0.0
OI00018849,O0010769,P0023,1,118.89,0.0
OI00018850,O0010769,P0042,1,129.6,0.0
OI00018851,O0010770,P0037,1,64.68,0.0
OI00018852,O0010771,P0006,1,125.34,0.0
OI00018853,O0010771,P0023,1,121.21,0.0
OI00018854,O0010771,P0056,1,373.53,0.0
OI00018855,O0010772,P0039,2,320.94,54.99
OI00018856,O0010772,P0047,1,69.89,11.56
OI00018857,O0010773,P0039,1,316.76,0.0
OI00018858,O0010773,P0037,1,65.4,0.0
OI00018859,O0010774,P0001,1,143.55,0.0
OI00018860,O0010775,P0025,1,609.65,0.0
OI00018861,O0010776,P0006,1,124.07,10.53
OI00018862,O0010776,P0038,1,267.95,36.41
OI00018863,O0010777,P0055,1,150.56,16.11
OI00018864,O0010777,P0030,1,254.85,13.54
OI00018865,O0010778,P0021,1,80.93,0.0
OI00018866,O0010779,P0003,1,80.32,13.12
OI00018867,O0010780,P0015,1,60.98,0.0
OI00018868,O0010781,P0022,1,334.35,0.0
OI00018869,O0010782,P0006,1,122.82,0.0
OI00018870,O0010783,P0013,1,101.05,8.7
OI00018871,O0010784,P0020,1,664.46,0.0
OI00018872,O0010784,P0056,1,364.25,0.0
OI00018873,O0010784,P0037,1,67.07,0.0
OI00018874,O0010785,P0057,1,160.47,26.79
OI00018875,O0010785,P0045,2,145.72,39.77
OI00018876,O0010786,P0058,1,51.6,5.09
OI00018877,O0010786,P0043,1,45.77,2.68
OI00018878,O0010787,P0042,1,135.07,7.91
OI00018879,O0010788,P0005,1,68.51,11.72
OI00018880,O0010788,P0033,1,435.55,27.13
OI00018881,O0010789,P0006,1,124.57,17.97
OI00018882,O0010790,P0024,1,782.04,37.96
OI00018883,O0010790,P0060,1,447.74,21.47
OI00018884,O0010791,P0030,1,247.07,0.0
OI00018885,O0010792,P0005,2,65.56,0.0
OI00018886,O0010792,P0016,1,120.37,0.0
OI00018887,O0010792,P0038,1,265.11,0.0
OI00018888,O0010792,P0050,1,14.19,0.0
OI00018889,O0010793,P0035,1,283.33,0.0
OI00018890,O0010793,P0047,2,69.21,0.0
OI00018891,O0010794,P0003,2,80.86,0.0
OI00018892,O0010794,P0054,1,135.28,0.0
OI00018893,O0010795,P0056,1,381.74,0.0
OI00018894,O0010795,P0003,1,81.67,0.0
OI00018895,O0010796,P0038,1,269.25,0.0
OI00018896,O0010797,P0033,1,424.6,0.0
OI00018897,O0010798,P0023,1,123.93,15.85
OI00018898,O0010798,P0052,1,418.17,20.57
OI00018899,O0010799,P0045,2,149.55,0.0
OI00018900,O0010799,P0012,1,28.52,0.0
OI00018901,O0010799,P0046,1,19.23,0.0
OI00018902,O0010800,P0059,1,60.84,0.0
OI00018903,O0010801,P0024,1,799.95,0.0
OI00018904,O0010801,P0039,1,327.94,0.0
OI00018905,O0010802,P0001,1,142.94,0.0
OI00018906,O0010803,P0038,1,274.02,0.0
OI00018907,O0010804,P0001,1,144.76,0.0
OI00018908,O0010804,P0024,1,801.59,0.0
OI00018909,O0010805,P0024,2,782.98,0.0
OI00018910,O0010806,P0056,1,363.53,46.14
OI00018911,O0010807,P0058,1,50.68,0.0
OI00018912,O0010807,P0019,1,661.04,0.0
OI00018913,O0010807,P0017,1,153.2,0.0
OI00018914,O0010808,P0015,1,63.35,10.14
OI00018915,O0010809,P0019,1,682.16,0.0
OI00018916,O0010809,P0045,2,149.17,0.0
OI00018917,O0010809,P0046,2,19.25,0.0
OI00018918,O0010809,P0059,1,61.44,0.0
OI00018919,O0010810,P0017,1,159.05,0.0
OI00018920,O0010811,P0005,1,65.51,0.0
OI00018921,O0010811,P0038,1,264.12,0.0
OI00018922,O0010811,P0045,1,150.49,0.0
OI00018923,O0010812,P0032,2,420.1,59.07
OI00018924,O0010812,P0060,2,447.5,155.01
OI00018925,O0010813,P0034,1,420.86,0.0
OI00018926,O0010814,P0019,1,683.13,0.0
OI00018927,O0010815,P0042,1,130.21,18.38
OI00018928,O0010815,P0004,1,76.31,10.49
OI00018929,O0010815,P0020,1,666.22,96.2
OI00018930,O0010816,P0059,1,60.69,0.0
OI00018931,O0010817,P0010,1,162.79,0.0
OI00018932,O0010818,P0049,1,142.08,15.02
OI00018933,O0010819,P0044,1,52.76,0.0
OI00018934,O0010819,P0030,1,249.41,0.0
OI00018935,O0010820,P0020,2,677.74,221.23
OI00018936,O0010820,P0029,2,295.84,33.13
OI00018937,O0010821,P0038,1,274.07,48.3
OI00018938,O0010822,P0048,1,93.42,3.93
OI00018939,O0010822,P0038,1,272.97,26.99
OI00018940,O0010823,P0024,1,792.37,68.54
OI00018941,O0010823,P0042,1,129.46,22.34
OI00018942,O0010823,P0013,1,104.06,5.16
OI00018943,O0010824,P0009,1,112.47,0.0
OI00018944,O0010824,P0003,1,81.38,0.0
OI00018945,O0010825,P0026,1,83.71,0.0
OI00018946,O0010826,P0052,1,405.5,55.08
OI00018947,O0010827,P0020,1,686.09,0.0
OI00018948,O0010827,P0028,2,311.65,0.0
OI00018949,O0010827,P0038,1,271.86,0.0
OI00018950,O0010828,P0035,1,279.76,25.94
OI00018951,O0010829,P0057,1,158.06,18.39
OI00018952,O0010830,P0049,1,145.48,0.0
OI00018953,O0010830,P0019,1,651.34,0.0
OI00018954,O0010831,P0034,2,414.95,0.0
OI00018955,O0010832,P0003,1,80.9,0.0
OI00018956,O0010832,P0060,1,444.42,0.0
OI00018957,O0010833,P0060,1,451.52,0.0
OI00018958,O0010834,P0034,1,411.67,69.28
OI00018959,O0010834,P0037,1,67.05,8.51
OI00018960,O0010835,P0038,1,271.83,20.6
OI00018961,O0010835,P0006,1,125.47,21.86
OI00018962,O0010836,P0038,1,273.25,34.59
OI00018963,O0010837,P0041,1,31.14,0.0
OI00018964,O0010837,P0045,1,152.31,0.0
OI00018965,O0010838,P0045,1,151.25,0.0
OI00018966,O0010839,P0005,1,66.64,0.0
OI00018967,O0010840,P0059,1,62.52,0.0
OI00018968,O0010841,P0052,1,406.26,34.09
OI00018969,O0010842,P0019,1,655.11,56.09
OI00018970,O0010843,P0013,1,103.82,0.0
OI00018971,O0010844,P0016,1,121.78,0.0
OI00018972,O0010845,P0004,1,77.36,0.0
OI00018973,O0010845,P0046,1,18.78,0.0
OI00018974,O0010846,P0011,1,141.62,0.0
OI00018975,O0010847,P0003,1,81.59,0.0
OI00018976,O0010848,P0045,1,147.47,10.6
OI00018977,O0010849,P0046,1,18.66,0.0
OI00018978,O0010850,P0049,1,138.4,14.37
OI00018979,O0010851,P0056,1,380.5,44.86
OI00018980,O0010851,P0039,1,317.33,47.02
OI00018981,O0010852,P0020,2,688.43,0.0
OI00018982,O0010852,P0021,1,85.05,0.0
OI00018983,O0010853,P0005,1,68.61,0.0
OI00018984,O0010854,P0027,1,643.13,63.95
OI00018985,O0010854,P0056,1,380.75,66.29
OI00018986,O0010855,P0009,1,110.58,0.0
OI00018987,O0010855,P0006,1,125.62,0.0
OI00018988,O0010855,P0007,1,107.59,0.0
OI00018989,O0010855,P0036,1,196.07,0.0
OI00018990,O0010856,P0016,1,123.67,5.66
OI00018991,O0010857,P0002,1,80.41,0.0
OI00018992,O0010858,P0021,1,81.68,4.59
OI00018993,O0010859,P0054,1,137.3,0.0
OI00018994,O0010859,P0011,2,142.11,0.0
OI00018995,O0010860,P0031,1,27.89,0.0
OI00018996,O0010861,P0006,2,126.43,0.0
OI00018997,O0010861,P0003,1,81.41,0.0
OI00018998,O0010862,P0028,1,320.57,0.0
OI00018999,O0010862,P0043,1,45.0,0.0
OI00019000,O0010863,P0033,1,435.61,0.0
OI00019001,O0010863,P0001,1,145.91,0.0
OI00019002,O0010863,P0005,1,65.92,0.0
OI00019003,O0010864,P0032,1,400.3,46.57
OI00019004,O0010865,P0017,1,150.66,0.0
OI00019005,O0010865,P0039,1,322.16,0.0
OI00019006,O0010866,P0028,1,314.21,0.0
OI00019007,O0010866,P0006,1,127.05,0.0
OI00019008,O0010867,P0014,2,135.02,0.0
OI00019009,O0010867,P0045,1,147.68,0.0
OI00019010,O0010867,P0046,1,19.25,0.0
OI00019011,O0010868,P0005,1,67.58,0.0
OI00019012,O0010869,P0022,1,342.27,0.0
OI00019013,O0010870,P0048,1,91.14,15.96
OI00019014,O0010871,P0021,1,83.95,0.0
OI00019015,O0010872,P0026,1,82.8,0.0
OI00019016,O0010872,P0060,1,448.55,0.0
OI00019017,O0010873,P0016,1,125.5,0.0
OI00019018,O0010873,P0042,1,127.28,0.0
OI00019019,O0010873,P0021,2,82.52,0.0
OI00019020,O0010874,P0029,1,298.38,40.36
OI00019021,O0010875,P0058,1,50.76,5.88
OI00019022,O0010875,P0049,1,146.07,11.25
OI00019023,O0010875,P0041,1,31.32,2.16
OI00019024,O0010876,P0032,1,409.82,0.0
OI00019025,O0010876,P0001,1,149.53,0.0
OI00019026,O0010877,P0031,1,28.71,0.0
OI00019027,O0010877,P0025,1,631.7,0.0
OI00019028,O0010878,P0003,1,80.78,0.0
OI00019029,O0010879,P0005,1,68.86,0.0
OI00019030,O0010880,P0038,2,261.55,0.0
OI00019031,O0010881,P0001,1,149.43,0.0
OI00019032,O0010882,P0041,1,30.65,0.0
OI00019033,O0010882,P0017,1,153.77,0.0
OI00019034,O0010883,P0019,1,689.72,92.43
OI00019035,O0010884,P0059,1,61.46,0.0
OI00019036,O0010884,P0031,1,27.76,0.0
OI00019037,O0010884,P0036,1,194.74,0.0
OI00019038,O0010885,P0024,1,776.7,106.47
OI00019039,O0010885,P0030,1,247.01,11.22
OI00019040,O0010885,P0023,2,124.79,41.51
OI00019041,O0010885,P0036,1,194.54,27.72
OI00019042,O0010886,P0009,1,109.38,0.0
OI00019043,O0010887,P0021,1,84.29,0.0
OI00019044,O0010888,P0023,1,120.78,0.0
OI00019045,O0010889,P0022,1,343.7,0.0
OI00019046,O0010890,P0060,1,446.06,0.0
OI00019047,O0010890,P0019,1,688.31,0.0
OI00019048,O0010890,P0026,1,83.7,0.0
OI00019049,O0010891,P0023,1,124.21,0.0
OI00019050,O0010892,P0002,1,83.07,0.0
OI00019051,O0010892,P0006,1,124.94,0.0
OI00019052,O0010892,P0056,1,365.37,0.0
OI00019053,O0010893,P0031,1,27.68,0.0
OI00019054,O0010894,P0030,1,255.36,30.68
OI00019055,O0010894,P0049,1,142.5,20.59
OI00019056,O0010895,P0009,1,109.94,0.0
OI00019057,O0010895,P0055,1,144.88,0.0
OI00019058,O0010896,P0001,1,146.12,0.0
OI00019059,O0010897,P0060,1,440.05,0.0
OI00019060,O0010897,P0034,1,416.89,0.0
OI00019061,O0010897,P0022,1,342.1,0.0
OI00019062,O0010898,P0006,1,126.38,0.0
OI00019063,O0010898,P0057,1,159.35,0.0
OI00019064,O0010899,P0005,1,65.48,0.0
OI00019065,O0010899,P0054,1,133.02,0.0
OI00019066,O0010900,P0001,1,141.47,0.0
OI00019067,O0010901,P0039,1,331.14,0.0
OI00019068,O0010902,P0003,1,81.78,6.44
OI00019069,O0010902,P0044,2,52.14,14.41
OI00019070,O0010903,P0008,1,88.06,12.45
OI00019071,O0010903,P0025,1,635.96,113.06
OI00019072,O0010904,P0029,1,290.48,45.62
OI00019073,O0010904,P0021,1,84.44,7.23
OI00019074,O0010904,P0059,2,63.74,14.23
OI00019075,O0010904,P0039,1,324.73,34.38
OI00019076,O0010904,P0006,1,122.58,5.58
OI00019077,O0010905,P0038,1,267.88,0.0
OI00019078,O0010905,P0021,1,84.83,0.0
OI00019079,O0010905,P0013,1,102.74,0.0
OI00019080,O0010906,P0045,1,150.53,24.51
OI00019081,O0010907,P0029,1,293.89,13.05
OI00019082,O0010908,P0032,1,405.71,0.0
OI00019083,O0010909,P0016,1,126.67,12.01
OI00019084,O0010909,P0054,2,139.74,23.68
OI00019085,O0010910,P0019,1,668.61,0.0
OI00019086,O0010910,P0028,1,310.63,0.0
OI00019087,O0010911,P0038,2,266.43,0.0
OI00019088,O0010912,P0016,1,123.18,19.79
OI00019089,O0010913,P0038,2,261.51,0.0
OI00019090,O0010914,P0025,1,628.12,0.0
OI00019091,O0010915,P0031,1,28.72,0.0
OI00019092,O0010916,P0038,1,262.04,0.0
OI00019093,O0010916,P0025,1,609.83,0.0
OI00019094,O0010917,P0020,1,673.1,0.0
OI00019095,O0010917,P0001,2,148.59,0.0
OI00019096,O0010918,P0037,1,64.96,0.0
OI00019097,O0010918,P0038,2,269.29,0.0
OI00019098,O0010919,P0024,1,797.47,0.0
OI00019099,O0010919,P0059,1,62.76,0.0
OI00019100,O0010920,P0020,2,659.12,0.0
OI00019101,O0010920,P0038,1,264.78,0.0
OI00019102,O0010921,P0040,1,468.27,0.0
OI00019103,O0010922,P0009,2,108.72,27.09
OI00019104,O0010923,P0035,1,283.24,0.0
OI00019105,O0010924,P0050,1,13.87,0.0
OI00019106,O0010924,P0035,2,293.13,0.0
OI00019107,O0010924,P0059,1,63.62,0.0
OI00019108,O0010925,P0011,1,139.79,0.0
OI00019109,O0010925,P0056,1,372.63,0.0
OI00019110,O0010926,P0006,2,125.38,37.82
OI00019111,O0010927,P0004,1,77.35,10.16
OI00019112,O0010928,P0038,2,270.17,74.81
OI00019113,O0010928,P0016,2,124.57,38.44
OI00019114,O0010929,P0006,1,127.89,10.02
OI00019115,O0010929,P0023,1,124.51,13.15
OI00019116,O0010930,P0059,1,63.13,7.71
OI00019117,O0010930,P0032,1,408.88,53.08
OI00019118,O0010931,P0029,2,292.23,0.0
OI00019119,O0010931,P0001,1,149.0,0.0
OI00019120,O0010932,P0019,1,671.41,104.25
OI00019121,O0010933,P0028,1,317.35,0.0
OI00019122,O0010933,P0011,1,137.06,0.0
OI00019123,O0010933,P0032,1,414.39,0.0
OI00019124,O0010934,P0005,1,66.01,0.0
OI00019125,O0010935,P0022,1,336.28,0.0
OI00019126,O0010935,P0024,2,769.07,0.0
OI00019127,O0010936,P0023,2,119.17,33.12
OI00019128,O0010937,P0026,1,85.16,0.0
OI00019129,O0010938,P0015,1,60.45,0.0
OI00019130,O0010938,P0033,1,437.9,0.0
OI00019131,O0010938,P0011,1,137.53,0.0
OI00019132,O0010939,P0010,2,155.81,0.0
OI00019133,O0010940,P0041,1,30.15,3.97
OI00019134,O0010941,P0003,1,82.4,12.35
OI00019135,O0010942,P0043,2,45.48,0.0
OI00019136,O0010943,P0018,1,356.88,0.0
OI00019137,O0010943,P0017,1,159.27,0.0
OI00019138,O0010943,P0023,1,119.29,0.0
OI00019139,O0010944,P0029,1,293.93,0.0
OI00019140,O0010944,P0002,2,82.5,0.0
OI00019141,O0010945,P0035,1,288.63,0.0
OI00019142,O0010945,P0031,1,28.49,0.0
OI00019143,O0010945,P0013,1,102.22,0.0
OI00019144,O0010946,P0046,1,19.61,0.0
OI00019145,O0010946,P0020,1,688.75,0.0
OI00019146,O0010946,P0011,1,144.18,0.0
OI00019147,O0010947,P0019,2,685.92,156.86
OI00019148,O0010947,P0055,1,145.88,24.21
OI00019149,O0010948,P0035,1,277.55,24.98
OI00019150,O0010949,P0014,2,132.25,0.0
OI00019151,O0010950,P0051,2,74.18,0.0
OI00019152,O0010951,P0044,2,53.57,0.0
OI00019153,O0010951,P0024,1,783.38,0.0
OI00019154,O0010951,P0004,1,77.47,0.0
OI00019155,O0010952,P0052,1,418.31,0.0
OI00019156,O0010953,P0027,1,621.97,0.0
OI00019157,O0010953,P0005,1,67.87,0.0
OI00019158,O0010953,P0057,1,164.88,0.0
OI00019159,O0010954,P0020,2,695.56,0.0
OI00019160,O0010955,P0006,2,124.32,0.0
OI00019161,O0010955,P0024,2,765.82,0.0
OI00019162,O0010956,P0020,1,682.04,0.0
OI00019163,O0010956,P0059,1,60.5,0.0
OI00019164,O0010957,P0038,1,270.13,28.3
OI00019165,O0010957,P0041,2,31.79,10.38
OI00019166,O0010958,P0024,1,781.01,47.8
OI00019167,O0010958,P0029,1,289.19,20.9
OI00019168,O0010959,P0038,1,271.2,17.04
OI00019169,O0010959,P0045,1,152.67,11.63
OI00019170,O0010959,P0021,1,85.19,11.86
OI00019171,O0010960,P0054,2,136.99,0.0
OI00019172,O0010960,P0038,1,275.92,0.0
OI00019173,O0010960,P0030,1,249.57,0.0
OI00019174,O0010960,P0055,2,146.04,0.0
OI00019175,O0010961,P0039,1,312.76,0.0
OI00019176,O0010962,P0047,1,69.1,0.0
OI00019177,O0010962,P0041,1,30.55,0.0
OI00019178,O0010963,P0030,1,249.19,0.0
OI00019179,O0010963,P0028,2,326.22,0.0
OI00019180,O0010964,P0016,1,123.7,17.6
OI00019181,O0010965,P0020,1,686.35,0.0
OI00019182,O0010966,P0038,2,270.49,56.68
OI00019183,O0010967,P0041,1,30.42,3.82
OI00019184,O0010968,P0005,1,65.17,0.0
OI00019185,O0010968,P0006,1,127.89,0.0
OI00019186,O0010969,P0006,1,122.52,0.0
OI00019187,O0010969,P0043,1,46.2,0.0
OI00019188,O0010969,P0001,1,143.75,0.0
OI00019189,O0010969,P0025,1,637.36,0.0
OI00019190,O0010970,P0005,1,68.55,0.0
OI00019191,O0010970,P0041,1,31.73,0.0
OI00019192,O0010971,P0060,1,455.4,43.3
OI00019193,O0010971,P0038,1,267.66,14.26
OI00019194,O0010972,P0038,1,265.45,0.0
OI00019195,O0010973,P0034,1,436.59,0.0
